"","ad1","ad2","ad3","egg1","egg2","juv1","juv2","met1","met2","met3","nej_1h1","nej_1h23","nej_24h1","nej_24h2","nej_3h1","nej_3h2"
"rnd-5_family-371#Unknown",0,23.2580615638336,0,41.8215835622974,82.373038844646,12.8801451195996,50.3316303060758,0,0,10.8482798243926,0,0,0,0,0,0
"rnd-5_family-3713#Unknown",4.41669741430704,10.7862168453985,8.15382311443526,6.92394727039135,11.0990527538882,4.67742681344488,11.4975039625614,18.322644762364,23.5565948271523,7.09754662666902,30.6611803093684,7.28918177481941,26.7193861614368,21.108746174502,34.7983548231834,24.4368311040196
"rnd-5_family-3721#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-3722#LINE/RTE-BovB",199.008804997838,237.614999366166,128.786314589175,234.411658979111,452.993403330184,63.003841475862,164.415892777245,31.0749950046367,54.7075392221644,24.3512604884099,43.3492941925529,102.452828569454,69.4566073273789,20.4829435780562,89.410060619993,78.0280307028886
"rnd-5_family-3742#Unknown",139.729276955639,31.8206158800704,60.2330082181497,46.1158572316561,33.2520946369303,57.0180735228591,30.9162434352573,128.956508115378,99.8801560378709,119.588919067748,124.458922738519,129.086797728571,104.592802936461,125.37828051899,120.544585613136,100.028719684014
"rnd-5_family-3748#LTR/Gypsy",3.92648500361449,2.3750896940623,9.284845365656,2.66335758305879,13.1947217048748,3.2621899898245,5.57087501903199,0,2.65610112108545,2.32412699779132,1.90846246607754,3.10423426387433,0,0,2.10966446520975,0
"rnd-5_family-375#Unknown",0,2.90240716041761,0,0,1.41518340777121,0.348252108720557,0.557006216728416,0,0,0.869826164177592,0,0,1.99640385388557,0.994945336426685,2.31994803308589,0
"rnd-5_family-376#Unknown",150.539657106072,62.1727212150673,0,50.9228619709103,152.062487602913,112.185480561397,64.2813005958025,224.718676952836,57.4619540123221,264.423757233751,0,56.6799505009425,0,0,0,26.5410525697908
"rnd-5_family-3770#LTR/Gypsy",61.5783628199887,16.6603463592902,19.4632889930691,16.619416230974,19.0395571010807,16.704636935882,10.9707276341119,16.0348648060125,20.2227592904812,12.2517163180001,35.4467324401241,16.4155276361975,11.3200979640341,4.52742936192258,92.1359484312453,29.4154371019487
"rnd-5_family-3791#Unknown",133.19685594264,1114.11033849894,2669.11730663802,726.481730240131,433.958385466533,195.221651188016,346.394770842161,57.3553818414681,117.088652683116,64.3230400983425,75.3039167687777,110.654447669472,110.500387556093,96.641584558571,246.775521502684,155.767074392152
"rnd-5_family-3798#Unknown",22.2135321161854,30.323745535992,55.8549759577825,30.5051394966981,21.5227943653563,29.810475183538,45.3222084592397,46.5782803492014,17.0437897201762,55.2775155077689,28.8385810891879,32.7652145024528,26.1164804316281,29.5394182687319,54.1666638670323,30.2305088019717
"rnd-5_family-380#LINE/RTE-BovB",6.92099599270133,4.59327188197189,1.17726350143106,6.5643405413549,8.85264942662051,4.1869123836467,4.05299487326706,0.852409139007652,0.80118911163762,0.937983751911033,1.18399262640289,0.469615958030561,4.34990546784228,0,0,0.485875604851559
"rnd-5_family-3803#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-3822#tRNA",606.122168444803,0,202.669579002726,0,0,27.8611600338653,19.7721377114463,47.528885076768,82.2553048230166,50.3106383957477,64.4459765836343,65.6090664754784,53.032958082384,83.4628609701112,90.6533579065518,9.93008357817468
"rnd-5_family-384#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-3850#Unknown",0,32.4251810387351,0,0,0,0,0,0,0,13.7339232963811,0,0,72.7457865155202,37.2987223333428,0,0
"rnd-5_family-3859#Unknown",33.3269690170107,25.1169191258998,46.8738874417425,33.9787709746849,0,25.9315476675996,63.7164717931084,31.8290277142618,113.993223977127,0,26.7921655434327,31.3522025725219,80.6675537218624,87.6772109590549,153.435561442512,62.3502169905343
"rnd-5_family-3876#Unknown",0,0,0,0,0,0.150226830069406,0.235463489930247,0.65109307493896,0.627834677752797,0.181855536613858,0.912683430917042,0.363798251328662,0.415081066890696,0.414115956775642,2.5607227930477,0.18963123194226
"rnd-5_family-388#Unknown",37.6305011066585,88.154345592834,64.4998356186915,76.9119831598404,9.35679100505683,45.5759708262016,41.0261820428784,152.070872411426,24.9914759532405,49.7278998441121,181.012201913512,42.1603400660154,60.3985798677533,51.7292986136704,271.896110955691,74.4345747798273
"rnd-5_family-3890#Unknown",197.200622443856,149.63016038584,211.473625277967,128.693661976083,124.055564000542,160.786957815934,103.620462641678,156.517718216142,123.582558695201,77.1171370647062,108.448240219155,118.70688361784,233.33679387613,177.589040403006,313.198828670214,225.922222303828
"rnd-5_family-392#Unknown",0,4.17662770673102,0,0,7.50027098839342,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-393#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0.45978891100394,0.459921246905247,0,0
"rnd-5_family-3938#Unknown",1489.45499782648,304.802661694512,213.275018839051,273.629221510924,300.756480427125,620.01257573015,542.906771575634,565.567331107842,864.8664908905,348.623133072496,1193.4956178919,510.456098140584,1904.45819187553,1878.66725790745,1732.04821930433,1405.29557612807
"rnd-5_family-3943#Unknown",3.76840610683854,3.36709661514251,0.576186338203777,5.78949623195411,7.90001682071035,7.3512651430631,1.44899568413891,0.330257021538293,0,0.728291945182522,2.35656731696688,0,1.70977473712419,2.98239893705143,1.06167883077514,1.55894798998886
"rnd-5_family-396#LTR/ERV1",799.686224334032,283.333179852312,330.346627819377,655.442955210496,384.683496338374,473.652273181726,290.539234233591,314.038313782904,133.446473863462,164.743797718151,26.9068518186392,156.935893419427,174.194090533137,220.474523192838,229.638073879639,543.640856781512
"rnd-5_family-397#LTR/Gypsy",95.939253551287,22.5994298271158,12.5946725135366,41.4752778874038,32.0515750037833,28.0608700297708,20.951115282629,6.80143506214559,7.36773341247567,7.48184566831996,2.93841225548657,4.11526860051745,12.836403105441,11.7277720529592,12.1914082371478,10.3535930500619
"rnd-5_family-3986#LTR/Gypsy",4.63684988763348,53.8052932914206,102.388621282438,0,28.6707617885402,31.1201252215075,34.4246598266206,124.744558097365,102.921836363236,57.3864559364203,178.122066216201,124.488743864266,57.9388312620629,82.4854430103531,116.875062903988,52.4811352316058
"rnd-5_family-3988#Unknown",0,0,0,0,0,0,0.958156669798304,0,0,0,0,0,0,0,0,0
"rnd-5_family-40#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-400#Unknown",9.23429200886483,7.07275917499215,5.74344055430059,4.8181293077543,6.45350661614993,10.6077417588169,3.72189634246508,26.4080889328644,11.1755599257104,19.7428204517933,14.0881672554157,20.3547321643717,15.0574348847887,12.9437857197581,19.523797306924,8.64430115985968
"rnd-5_family-4008#tRNA",8.27506998298307,2.60618234982328,5.31595965588028,0,2.4830056437307,0.660179535470484,1.01978257140919,0,0,0,0,0,3.77604800713639,0,0,0
"rnd-5_family-4019#Unknown",0,1.25422221829613,0,0.882010590270029,5.67093031677924,0.104260411425515,0.165104714069652,0.674306729926512,0.640994238309035,0.495730286573997,0.319495143098724,0.496324580005964,1.16317984761313,1.16213373417936,0.35541893914911,0.390758155316837
"rnd-5_family-4035#Unknown",21.8793964015606,11.6138472735713,74.434088163068,0,0,0,9.2148895806464,30.3446252295123,12.8255908830211,16.5011925889066,0,0,0,20.2572749225546,0,0
"rnd-5_family-41#Unknown",0,55.1627821934171,0,0,0,12.1479651303732,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-4115#Unknown",12.8901518034514,6.93311689517794,0,0,0,0,0,0,0,0,0,4.54735673763598,0,0,0,0
"rnd-5_family-4145#Unknown",19.3050842274525,12.9570368317939,32.4354553958186,12.2936799058927,11.2425655632016,48.0621113476795,18.9457657735345,3.77630522580686,4.55319192440536,2.47834510097039,5.33945854823739,1.65480760368405,1.94143150407567,1.45215278757406,26.643343559535,25.0909545199126
"rnd-5_family-4156#Unknown",0,0,3.43480432316183,0,0,4.55333022549903,0,0,2.30384003993295,0,0,1.3544953298117,3.01580500316127,0,0,11.6395648987098
"rnd-5_family-4158#Unknown",10.0334659113154,2.88852875564346,6.30936577273499,11.0827336755931,15.6876254488493,1.1745104873761,1.84657767063426,0.63417811353138,1.21345288492125,0.704183027764805,0.899940316880498,0,7.38895770878948,4.1174618962676,0,0.3840247755305
"rnd-5_family-4159#Unknown",2.63369398005356,2.59196051679721,4.82110134497355,6.12682382141229,11.6972779778473,1.98538086997185,0.819046468906641,1.28646819449013,0.606448255695627,0,0.911721567684021,2.85264841142523,0,3.30895280510406,1.02076973895008,5.74822478058894
"rnd-5_family-416#Unknown",39.7147269363045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-4162#Unknown",15.4769528860287,8.23167384919343,34.977456680709,0,0,4.98564503339924,52.2822607235577,0,0,6.08413321341385,0,0,0,0,0,0
"rnd-5_family-417#LTR/Pao",44.3870101131097,8.21331116812865,6.55331915907455,36.3346813422635,16.0847771151657,10.6701004206832,20.293885511106,46.3668215366164,24.5464766404344,31.5132240795371,51.8389685758017,32.6861273281801,55.6230002529653,52.1802823784961,51.7522173615656,42.6635892271466
"rnd-5_family-42#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-420#LINE/Penelope",18.1304727571475,24.9524952523571,8.3043082363898,96.6276672555777,156.441229605264,7.78598225107868,18.2456615303302,33.9081804838022,6.96135143633759,8.61538548795973,18.9981128514916,15.7577645157228,21.9971117732737,18.4098224206458,21.828784196207,11.5426667097486
"rnd-5_family-4222#Unknown",0,0,0,49.0206160107327,57.8110883645335,27.8611600338653,39.5442754228925,0,54.836869882011,0,0,0,0,0,0,0
"rnd-5_family-4259#Unknown",0,0,0,0,0,0,0,0,0,0,0,1.94893967062749,0,0,0,0
"rnd-5_family-426#LTR/Gypsy",37.2889504431895,60.9356421508685,60.2468671216127,6.77608689818947,14.0598833084722,15.0149958023446,15.9119183468423,3.5526517928062,4.89365987746898,3.88001655824204,2.31332164960291,4.35488508292508,5.92882795466435,5.22285586624389,6.16885823022143,8.76199855097467
"rnd-5_family-4268#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-4275#LTR/Gypsy",4.47521034918752,6.79577031801823,9.93276769907111,3.32044473345176,9.5637997793777,4.43421306493808,4.1901116351708,8.02101262456194,9.59806281143977,4.64064946250881,0,5.53205492744628,1.95348365463994,3.87893971964463,0,6.20800219253566
"rnd-5_family-4326#Unknown",15345.3655685844,265.853180610695,241.379463094823,12.8856077758838,12.0947427005894,22.7516387192469,4784.66982329526,53.3511621667597,57.9014775748095,47.8889948685741,110.136660281042,76.1736465370003,213.464339564805,213.445545284726,295.437408955759,186.370658040348
"rnd-5_family-4336#Unknown",0.825031498374437,0.647058595975189,0.295210576506285,0,0,1.12776657596255,4.21394701213914,77.513525308766,37.7772711469764,29.5282083050585,166.376108404367,37.0303016342253,109.796681156991,105.063881684545,36.958547086547,24.8155293413242
"rnd-5_family-434#RC/Helitron",32.3612742119817,100.523685222153,151.4458797051,23.4362422624434,29.5766712858193,45.1147461300842,27.897260606,16.1494205264897,16.5865336466808,10.9804576135899,28.4869769426274,17.8362731309056,8.93213219387482,8.36512968934144,31.0271928683303,23.2399475851823
"rnd-5_family-4341#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-4345#LTR/Gypsy",26.1178418271987,35.5346104712739,47.3255088365243,117.832801647588,489.911203846596,41.4742603792137,58.6903313707866,49.3978452459134,58.4675916896143,51.0835734700215,64.0251371256887,41.266461266767,29.6489813450082,30.1249423008785,41.4717313256622,47.4500736206795
"rnd-5_family-436#DNA/TcMar-Tc1",15.853890971576,43.2388404156328,24.4631115203468,0,5.41901720931977,50.5422805380041,33.9629161675955,3.65221013367609,10.7073942404931,8.48486386517794,5.21938714801809,2.08450106725252,4.73830286139511,4.72094992982422,5.54552056959382,2.21855176185951
"rnd-5_family-437#Unknown",0.900621820028241,8.0125231658262,7.89818930447319,2.44718816160068,2.11623142116049,4.94443515771523,5.71397666625994,1.21931785695138,5.3015531792628,1.37092128556699,0,2.41050361671526,4.72186342999988,3.14329874457403,0,1.42338005858528
"rnd-5_family-438#LINE/R2",279.396614701299,136.444288178862,19.0556721736267,156.719407034671,105.784750684712,2.91858280581165,20.0250504880703,21.9660151313209,45.0057815194941,41.7310446947327,12.8512346664898,103.336390924642,146.872205966121,138.387982162943,416.015786433022,552.125628177258
"rnd-5_family-439#LINE/R2",1851.86233694723,1.61055516343,20.8477702397819,18.725024534944,17.555320914851,104.123230739277,28.7737176466276,231.715975821091,169.874931259971,217.374871292432,151.219061476385,245.295826969568,345.17805524953,329.418953923099,457.665747913949,450.913839117982
"rnd-5_family-4396#Unknown",0,0,0,0.403318002217624,0,0,0,0,0,0.224794111326696,0,0.113048869126558,0,0,0.320376228209849,0
"rnd-5_family-44#LTR/Pao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-441#LTR/Pao",0,0,0,0,0,0,1.42936869037464,0,0,0,0,0,0,0,0,0
"rnd-5_family-442#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-443#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-445#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-446#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-447#Unknown",81.3467342579644,57.9904235879164,185.601880228721,47.4668296564281,52.5541613731597,92.0578404811817,115.767743952975,232.212746857963,252.066248008442,166.243488903706,190.737143491802,168.532609717875,122.870635023813,120.361446402314,95.800603104148,141.142329449326
"rnd-5_family-4478#Unknown",7.36158862744277,10.1042389551572,11.7783665465331,0,17.6348841109623,7.01054279241293,3.86320249012281,2.5350605312546,0,2.63270979605104,3.59634938796057,1.31450490661199,0,13.1434036039119,0,3.03234961215995
"rnd-5_family-448#LINE/Penelope",0,0,0,0,1.97269737142421,3.42019665437179,0,1.25171741503984,0,0,0,0,0,0,0,0
"rnd-5_family-45#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-4503#tRNA",1596.69213309562,2125.36666729371,2192.85084429967,3104.89411720288,3419.08644624707,1459.48103668735,1709.78831925897,3763.1398408153,5046.85454171653,3245.7825120566,6735.78472969259,4033.10809072451,6059.11267271031,5973.60160969605,6311.9136207599,6520.30377623318
"rnd-5_family-4521#Unknown",26.6562074778011,56.6666359704623,0,36.4134975116942,51.2911328451166,50.7484578408992,167.618788980918,129.309893910608,163.101245833121,58.1448697828767,53.8137036372784,51.8548638771945,149.309220456974,171.48018470554,102.061366168728,50.3371163686585
"rnd-5_family-453#Unknown",12.8373302045577,36.3709551020867,0,0,0,6.14761140124143,31.7943406738751,4.46763540435843,12.9801787289028,0,0,5.01629414707047,17.3447833639605,5.76657401746456,33.6190264769618,21.6132104637159
"rnd-5_family-456#Unknown",0,0,0,0,69.2878074976223,9.7997121540251,54.4310674545727,47.5571356274859,0,62.2719833771332,0,0,29.0215338820485,63.1284100249336,0,41.1415773993666
"rnd-5_family-459#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-46#Unknown",195.527046089248,159.996458234566,0,289.210901470072,226.942574376935,0,188.985239771064,80.9788740702326,25.3945048021812,41.5518087277585,148.417103605416,23.3042982429626,183.837309464222,149.855671617916,227.701171234842,88.1220722909096
"rnd-5_family-4611#Unknown",0,0,24.1034920537284,29.1356733953271,0,6.87653836085037,44.8222084149213,0,0,0,0,0,0,0,0,0
"rnd-5_family-4615#Unknown",1.91006008370106,5.56264293506817,2.03331244659324,0,2.34529954045948,5.29985075212839,1.7070162367875,1.34751460267375,0.635263618458414,0.372194287421253,0,0.747339790032063,0,1.73615038515181,6.34292379953276,5.63828441017936
"rnd-5_family-469#Unknown",21.0089059458685,7.88592998679712,0,47.3943795708526,42.5629496963632,20.5088235301337,18.7870784379755,29.3124168552162,9.4249528217584,11.3685943877488,6.99252444864871,18.9411365559302,12.6705755145472,6.31507153800701,36.6307135147342,23.5440071488021
"rnd-5_family-4695#Unknown",1.73119747784819,2.31167985489032,2.27286490760263,13.9122688668419,6.09182495328158,0.550442505873845,2.79262432413545,0,0,0,1.66092096261697,1.33276189255922,1.51886613427881,0,0,0.704959672570684
"rnd-5_family-4703#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-4705#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-472#Unknown",272.822906779831,511.292923634689,676.577773067132,175.693604774352,255.347290176899,74.1013125807511,171.433939422138,62.0299932446038,185.183277988707,58.24145583722,46.1339516540209,68.0050894260692,35.2247418915637,81.5466404728859,309.022982889723,119.330189028121
"rnd-5_family-4785#Unknown",44.6574413657115,15.9946646547189,6.45789795466689,7.53087223832265,14.8264257006212,10.673028407916,40.8252047239907,3.86405453829142,45.2397627443552,24.7198536943046,0,4.39610696476501,10.0192496474761,10.0009631729207,0,23.4711215018464
"rnd-5_family-4808#LTR/Gypsy",107.018716332507,167.823418294265,193.726233687232,84.9336016938,71.0891500946989,83.3584380382576,23.4577673551879,50.0996927647035,29.6959618006874,28.9645883780587,8.99940888133846,36.8604051194401,16.3193686344146,0,27.7364989324598,33.5345688529978
"rnd-5_family-4831#Unknown",0,0,0,0,0,5.48004297516925,7.13291710558616,0,0,0,0,0,0,0,0,0
"rnd-5_family-484#Unknown",6.80650928813244,15.3353612490896,6.8696546216285,1.1495132187546,0,5.33784306634965,5.68666990602757,0.567977701992416,0.815675793800179,0.628474008865651,0.80546732517051,0.469072791656658,0.367902482482791,0.366768550226038,1.84255303956134,0.165790027570183
"rnd-5_family-4847#Unknown",11.718584854172,19.0406353255532,48.6604094167341,21.8252301016313,17.9653114054499,21.9993490746793,13.0343680920515,15.6579283254754,12.5861545378331,16.4751233023333,13.5121889302528,19.7238399274306,12.9728181244819,13.8775332317169,17.6127696732565,19.8671800363211
"rnd-5_family-4848#Unknown",0,677.054929709708,323.26886728939,1039.17101127583,2237.48022658862,40.4478072213935,286.500559469566,0,0,28.0331612211577,0,0,23.1985121814506,22.1929889913092,258.178163210394,34.296588919487
"rnd-5_family-4867#LTR/Gypsy",292.984306048027,215.550152831773,97.4856822684534,204.470725159038,81.966688017833,284.612026764754,165.086196501205,155.241651418738,169.05809909018,156.142364665905,132.262944408871,178.754232331865,147.974527548216,186.877492809571,230.580009211161,331.94214514796
"rnd-5_family-487#DNA/CMC-EnSpm",1.13486834874688,0,0.650095480775272,0,0.638765648375738,0.183537996802244,0,2.04455058548302,1.13216315772817,0.440698889071362,1.15061188346732,0.886957680116667,6.24767372905514,4.16365007723971,0,0.229863828841142
"rnd-5_family-4871#Unknown",34.5725218630737,230.099626843579,704.751868747865,23.8348203187942,35.8672322108839,103.877573742882,166.026825549518,85.9850595369267,111.660491307101,74.0901728336256,114.65070804182,89.9118816301489,105.776503895314,86.6466876605666,256.339657883624,179.102280633641
"rnd-5_family-4875#LTR/Pao",19.3405421914144,10.5491561918188,13.9708543435952,1.47509526144181,0,1.42385315046438,4.17844253521062,1.51820105031416,0,0,0,0.414854561449403,1.95178387383347,0,4.41364609104473,1.66230573945504
"rnd-5_family-488#Unknown",15.2897440007568,63.8104032810932,140.332554321792,10.3136498293785,10.300056478085,28.9751951603034,30.5718146105755,9.02059386481457,6.31235749488236,6.09373286302482,10.3945581189364,6.59286746180931,11.036893095825,8.41679397751906,19.539484695937,17.9067524697742
"rnd-5_family-490#Unknown",822.916997144312,280.238106602006,117.670911337784,180.303710691344,35.0441028679734,900.957333744399,669.281657147387,198.399119577406,196.28165035929,38.3014836185029,126.865662166588,51.2694643480074,47.2850005776772,70.3217394782515,179.494692797886,102.952816251266
"rnd-5_family-494#Unknown",28.225860049741,51.6244468793482,129.861082666256,57.312238833068,49.9910454171341,40.6355262123174,47.2730024575138,14.7721852634547,56.9240830246712,17.1953819163608,28.1938763788351,32.6982870753331,31.9235351659181,57.2795420197017,147.60988164096,62.2663604135641
"rnd-5_family-496#Unknown",362.765088657085,127.566999127331,294.446523829033,43.7986484386216,61.0251071003028,282.92633884091,124.136367919453,179.708053760497,201.108131640595,189.277879614703,326.802922744506,204.823662376849,344.935521504569,377.659940394612,477.18320451457,250.106382600828
"rnd-5_family-497#Unknown",0,10.3710994815099,0,0,0,6.07679611016022,8.20523640857568,0,6.24786898831012,3.8252230649317,9.52695799544801,0,8.62836855253619,8.62154976894506,0,3.91760919893828
"rnd-5_family-4972#LTR/Gypsy",118.98346996647,98.2136706122407,48.0925672784405,100.969291200604,81.1683841327378,83.0270378858887,79.3097770425758,37.5620288966419,37.6606215903796,36.4136748302827,33.7221015397233,37.0819581300459,46.6881137484967,41.3771930030372,34.3448807176726,100.003516573088
"rnd-5_family-498#Unknown",12.2476544420484,4.06964531499523,22.3223032019084,6.50843265000891,1.78719423343826,5.56540233975126,5.66232724478297,6.51010891857061,13.8729485381936,6.17697571267289,3.04585588972712,4.92303760603168,7.00487857797882,4.20226542971572,1.70870257422494,3.85455220887749
"rnd-5_family-5#Unknown",542.446529227278,412.3778262144,367.825106319999,296.897271931895,544.028010662677,417.409903587676,510.189808499992,517.554898498384,566.982555483685,566.711219301918,485.228636284072,544.082556964754,1218.50072800898,1242.43660984428,929.592712795408,897.713118360524
"rnd-5_family-502#LINE/CR1",0,0,0,0,0,0.409987741582941,0,0,0,0,0,0,0,0,1.44657261008102,0
"rnd-5_family-5021#Unknown",4.71283189789878,19.8185116897129,0,19.9088230215562,5.05949685630833,16.434041481366,5.3438986609218,0,0,3.76491204651985,0,0,0,0,4.94925817712905,10.5075356964158
"rnd-5_family-503#Unknown",2099.79144794478,1133.97774800671,1413.44920004608,457.407224868101,1089.29280469232,1050.65892897823,868.262346201801,1212.65725420965,1867.61434812772,1342.03935643172,1382.4972706196,1593.71270408076,1132.62538975153,1221.11766985853,1808.24585419461,1087.21161482129
"rnd-5_family-5031#Unknown",66.3466590265653,0,0,292.711210551627,59.8191346086514,34.1370512861852,7.83616555548878,703.164164531295,317.781997993627,297.320430351937,1512.14672826514,433.132671006058,638.706250581261,591.073273468536,355.895655931289,316.485612514441
"rnd-5_family-505#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-509#LINE/CR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-510#LINE/CR1",0,0,2.57757421989541,9.57784219955417,10.7677738564578,6.39190575330082,2.18295186798932,8.22431691194084,9.36605763811938,6.06562240226704,8.6609970328207,3.36264824065868,15.6791288603863,3.91940821260878,4.49973113090818,17.2836209134926
"rnd-5_family-511#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-5114#Unknown",0,186.064492510669,113.485741507556,41.8215835622974,0,244.722757272392,301.989781836455,47.0827761385186,60.9306590893703,32.5448394731778,0,34.1089943274411,0,0,71.1444265879222,64.7812963680553
"rnd-5_family-515#Unknown",0,0,0,69.1179631299011,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-5212#Unknown",0,0,68.3126751354626,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-525#Unknown",446.501375484043,796.337560005959,488.467608011289,537.3668762753,513.680653150209,704.948196834139,1218.12305037485,701.551543141973,465.839041676875,782.156734987037,543.216266711441,639.614046242273,100.42408981383,382.956263014131,303.362201521473,545.717928042307
"rnd-5_family-5305#Unknown",0,0,0,33.4406561946562,0,0,16.7430241411761,0,0,0,0,0,0,0,0,0
"rnd-5_family-5325#Unknown",0,0.544457077501604,1.02824143519933,4.19633593935422,0.999882183567738,4.62831222427738,6.33449657543131,0,0,0,0,0,0.687729321929777,1.37537014771741,0,0.991739978828794
"rnd-5_family-5333#Unknown",0,3.86190054169674,0,0,0,4.37650579162583,0,0,4.60969070528853,0,0,2.65539494219703,6.1871971189226,6.16830000637987,0,0
"rnd-5_family-5338#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-535#Unknown",5.58667210779399,3.15389165877651,2.85080233947486,0,1.65699314744795,8.37978509405173,7.28574358725999,3.00430168466629,7.52611569849677,3.30082037256093,14.1797852778568,3.87358351205058,6.465517665625,6.4383085249757,6.15253707522575,4.67291552086718
"rnd-5_family-5375#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-5385#Unknown",2.25519297032637,4.34143718133202,2.64196962650396,8.70499045092869,5.28400331154557,4.83280492479726,10.8355714740996,25.1338529773942,27.9010162788231,15.6787955560774,36.4418483851137,20.1679581476943,29.6254215127658,28.8885278297206,26.7056191240478,15.8765760976044
"rnd-5_family-544#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-545#Unknown",11.752209311018,6.70849384056835,0,0,0,3.74500053978742,2.67359339462759,0,0,2.3749526521898,0,4.62354266645147,0,0,6.15986527583535,0
"rnd-5_family-5479#LINE/CR1",33.9176070459193,8.06757672336248,0,0,5.21197111085869,1.80119098708749,6.34255181233424,0,0,0,5.60931618412064,0,0,5.0615301787082,0,2.377364453755
"rnd-5_family-548#Unknown",0,3.95081110617165,2.59735085774187,2.55554388694535,0,0.621200163946203,4.23639697926058,0,0,0.769484846368671,0,0,0,0,0,0
"rnd-5_family-549#Unknown",2.24443749129906,6.17519801261365,4.059867585645,1.52217555828567,6.46845747529821,3.17234318175099,4.32688923925106,0.782450862746939,1.11220591292983,0.217270264035094,0.555475240971374,0.869097208063933,2.01975811567462,3.53626518969527,1.22743551410334,3.21827386055833
"rnd-5_family-5493#Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-55#Unknown",1459.45097832246,532.430138531552,683.126751354626,1151.64455484079,625.604409554976,680.355900933131,711.125920480276,1445.5990463092,1108.42732447398,1504.11775924359,1437.01609681222,1404.22928198517,1279.32613048893,1252.43263111194,1245.70071730322,1244.87878005816
"rnd-5_family-5510#LINE/CR1-Zenon",0,0,0,0,0,0,0,0.974920230823635,0,0,0,0,0,0,0,1.09411382876437
"rnd-5_family-5539#LINE/CR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"rnd-5_family-555#LINE",13.7326302922265,3.09085357331883,5.72499738913245,2.20783486160428,1.54310376859184,3.48900236029798,6.11544269219298,0,2.04332002888459,1.18837367410616,0,6.5428877144802,2.78658893376663,0,22.3775384188661,10.1020686619996
"rnd-5_family-5566#Unknown",0.903932506001762,0,0.531925653702249,0,0,0.877359891098034,1.1331004580205,2.86654426040326,6.11618660488041,3.00763636015222,5.41024692741867,2.98848544431737,4.09521043069264,4.51686411095403,0,0
"rnd-5_family-557#LINE/CR1",2.53911592763773,15.0314322534526,12.8393190900026,11.0619300740439,1.4557980167975,49.3033644352764,11.40264054943,0,0,0.520330176242202,0,0,0,0,0,0.499396799466631
"rnd-5_family-563#LTR/Gypsy",77.6879682618756,137.088172024354,224.01594686122,179.484887824746,0,93.1498652510847,112.871478090796,67.5157099416239,83.7420536510658,28.5751078386734,0,80.9433824764381,0,21.8848637940083,0,10.5073312598665
"rnd-5_family-564#LTR/Gypsy",9.76272525140509,0,22.2637424026753,26.6391110972481,29.0413869141073,40.9992576447598,16.9713818524793,6.87931841398813,6.44927250037691,3.9655932889862,9.8932095878087,10.8698866940893,8.97612039213286,8.97053704222641,20.1133260019139,4.06262630227423
"rnd-5_family-5656#Other/DNA_virus",33.8854931383621,0,0,0,0,5.47614991414162,0,0.805517377959244,1.52495300182205,0,0,0,2.10633724018602,1.05097395530708,0,0
